,Category,Source,Country,Year,value,iso3
1958,VegOils,Refined vegetable oils 2/,Turkey,2003,35.2,TUR
1959,VegOils,Olive oil,Italy,2003,361.7,ITA
1960,VegOils,Olive oil,Spain,2003,95.1,ESP
1961,VegOils,Olive oil,Tunisia,2003,4.1,TUN
1962,VegOils,Olive oil,Turkey,2003,28.5,TUR
1963,VegOils,Olive oil,Greece,2003,12.3,GRC
1964,VegOils,Tropical oils 3/,Indonesia,2003,24.7,IDN
1965,VegOils,Tropical oils 3/,Malaysia,2003,182.6,MYS
1966,VegOils,Tropical oils 3/,Colombia,2003,2.2,COL
1967,VegOils,Tropical oils 3/,Sri Lanka,2003,0.1,LKA
1968,VegOils,Tropical oils 3/,Mexico,2003,0.0,MEX
1969,VegOils,Oilseeds 4/,Canada,2003,126.0,CAN
1970,VegOils,Oilseeds 4/,Brazil,2003,0.2,BRA
1971,VegOils,Oilseeds 4/,Argentina,2003,6.6,ARG
1972,VegOils,Oilseeds 4/,Chile,2003,1.9,CHL
1973,VegOils,Oilseeds 4/,India,2003,24.7,IND
1974,VegOils,Oilseeds 4/,Bulgaria,2003,0.0,BGR
1975,Animals,Total live animals 1/,Canada,2004,560.1,CAN
1976,Animals,Total live animals 1/,Mexico,2004,541.0,MEX
1977,Animals,"Bovine animals, live",Canada,2004,0.1,CAN
1978,Animals,"Bovine animals, live",Mexico,2004,541.0,MEX
1979,Animals,"Swine, live",Canada,2004,529.4,CAN
1980,Animals,"Sheep and goats, live",Canada,2004,0.0,CAN
1981,Animals,Live poultry 2/,Canada,2004,30.7,CAN
1982,Animals,Bird eggs 3/,Canada,2004,24.7,CAN
1983,Animals,Bird eggs 3/,China,2004,2.8,CHN
1984,Animals,Bird eggs 3/,Thailand,2004,0.5,THA
1985,Animals,Bird eggs 3/,Turkey,2004,0.0,TUR
1986,Beverages,Total beverages 1/2/,Mexico,2004,1361.0,MEX
1987,Beverages,Total beverages 1/2/,Italy,2004,1041.8,ITA
1988,Beverages,Total beverages 1/2/,France,2004,1127.0,FRA
1989,Beverages,Total beverages 1/2/,Canada,2004,487.7,CAN
1990,Beverages,Total beverages 1/2/,New Zealand,2004,68.0,NZL
1991,Beverages,Total beverages 1/2/,Spain,2004,192.3,ESP
1992,Beverages,Total beverages 1/2/,Austria,2004,342.5,AUT
1993,Beverages,Total beverages 1/2/,Australia,2004,729.8,AUS
1994,Beverages,Wine 3/,France,2004,1025.5,FRA
1995,Beverages,Wine 3/,Italy,2004,968.2,ITA
1996,Beverages,Wine 3/,New Zealand,2004,61.0,NZL
1997,Beverages,Wine 3/,Spain,2004,185.3,ESP
1998,Beverages,Wine 3/,Australia,2004,728.2,AUS
1999,Beverages,Wine 3/,Argentina,2004,47.4,ARG
2000,Beverages,Wine 3/,Canada,2004,24.2,CAN
2001,Beverages,Malt beer,Mexico,2004,1163.3,MEX
2002,Beverages,Malt beer,Ireland,2004,79.3,IRL
2003,Beverages,Malt beer,Canada,2004,216.1,CAN
2004,Beverages,Malt beer,Germany,2004,145.7,DEU
2005,Beverages,Malt beer,Belgium,2004,32.4,BEL
2006,Beverages,Malt beer,Italy,2004,9.7,ITA
2007,Beverages,Nonalcoholic beverages 4/,Mexico,2004,196.5,MEX
2008,Beverages,Nonalcoholic beverages 4/,Canada,2004,247.3,CAN
2009,Beverages,Nonalcoholic beverages 4/,Italy,2004,63.9,ITA
2010,Beverages,Nonalcoholic beverages 4/,Austria,2004,335.6,AUT
2011,Beverages,Nonalcoholic beverages 4/,Switzerland,2004,0.4,CHE
2012,Beverages,Nonalcoholic beverages 4/,France,2004,100.4,FRA
2013,Beverages,Liquors and liqueurs 5/,Mexico,2004,436.8,MEX
2014,Beverages,Liquors and liqueurs 5/,France,2004,953.7,FRA
2015,Beverages,Liquors and liqueurs 5/,Canada,2004,317.9,CAN
2016,Beverages,Liquors and liqueurs 5/,Ireland,2004,200.7,IRL
2017,Beverages,Liquors and liqueurs 5/,Italy,2004,91.2,ITA
2018,Beverages,Liquors and liqueurs 5/,Sweden,2004,345.1,SWE
2019,Cocoa,Total cocoa and products 1/,Canada,2004,721.7,CAN
2020,Cocoa,Total cocoa and products 1/,Mexico,2004,89.0,MEX
2021,Cocoa,Total cocoa and products 1/,Ghana,2004,18.6,GHA
2022,Cocoa,Total cocoa and products 1/,Malaysia,2004,110.0,MYS
2023,Cocoa,Total cocoa and products 1/,Ecuador,2004,61.1,ECU
2024,Cocoa,Cocoa beans,Ecuador,2004,48.5,ECU
2025,Cocoa,Cocoa beans,Ghana,2004,7.9,GHA
2026,Cocoa,Cocoa beans,Papua New Guinea,2004,20.1,PNG
2027,Cocoa,Cocoa beans,Nigeria,2004,1.4,NGA
2028,Cocoa,"Cocoa paste, butter, and powder",Indonesia,2004,62.0,IDN
2029,Cocoa,"Cocoa paste, butter, and powder",Malaysia,2004,109.5,MYS
2030,Cocoa,"Cocoa paste, butter, and powder",Ghana,2004,10.0,GHA
2031,Cocoa,"Cocoa paste, butter, and powder",Ecuador,2004,11.8,ECU
2032,Cocoa,"Cocoa paste, butter, and powder",Canada,2004,16.1,CAN
2033,Cocoa,"Cocoa paste, butter, and powder",Spain,2004,9.8,ESP
2034,Cocoa,Chocolate,Canada,2004,705.2,CAN
2035,Cocoa,Chocolate,Mexico,2004,74.8,MEX
2036,Cocoa,Chocolate,Belgium,2004,67.8,BEL
2037,Cocoa,Chocolate,Germany,2004,43.7,DEU
2038,Cocoa,Chocolate,Poland,2004,8.1,POL
2039,Cocoa,Chocolate,Italy,2004,16.1,ITA
2040,Cocoa,Chocolate,Switzerland,2004,32.6,CHE
2041,Cocoa,Chocolate,Croatia,2004,1.2,HRV
2042,Coffee,"Total coffee, tea, and spices",Colombia,2004,410.0,COL
2043,Coffee,"Total coffee, tea, and spices",Brazil,2004,394.0,BRA
2044,Coffee,"Total coffee, tea, and spices",Switzerland,2004,36.2,CHE
2045,Coffee,"Total coffee, tea, and spices",Mexico,2004,215.3,MEX
2046,Coffee,"Total coffee, tea, and spices",Canada,2004,181.0,CAN
2047,Coffee,"Total coffee, tea, and spices",Guatemala,2004,216.4,GTM
2048,Coffee,"Coffee beans, unroasted 1/",Brazil,2004,318.9,BRA
2049,Coffee,"Coffee beans, unroasted 1/",Colombia,2004,386.5,COL
2050,Coffee,"Coffee beans, unroasted 1/",Honduras,2004,42.6,HND
2051,Coffee,"Coffee beans, unroasted 1/",Guatemala,2004,212.6,GTM
2052,Coffee,"Coffee beans, unroasted 1/",Nicaragua,2004,51.8,NIC
2053,Coffee,"Coffee, roasted and instant 2/",Switzerland,2004,2.4,CHE
2054,Coffee,"Coffee, roasted and instant 2/",Canada,2004,81.1,CAN
2055,Coffee,"Coffee, roasted and instant 2/",Italy,2004,25.9,ITA
2056,Coffee,"Coffee, roasted and instant 2/",Colombia,2004,5.3,COL
2057,Coffee,"Coffee, roasted and instant 2/",Mexico,2004,10.1,MEX
2058,Coffee,Coffee extracts and preparations 3/,Mexico,2004,35.9,MEX
2059,Coffee,Coffee extracts and preparations 3/,Colombia,2004,13.8,COL
2060,Coffee,Coffee extracts and preparations 3/,Brazil,2004,31.5,BRA
2061,Coffee,Coffee extracts and preparations 3/,India,2004,0.5,IND
2062,Coffee,Tea and mate,Japan,2004,5.7,JPN
2063,Coffee,Tea and mate,Canada,2004,62.9,CAN
2064,Coffee,Tea and mate,India,2004,28.5,IND
2065,Coffee,Spices,India,2004,54.1,IND
2066,Coffee,Spices,Mexico,2004,26.2,MEX
2067,Coffee,Spices,Spain,2004,17.7,ESP
2068,Coffee,Spices,Peru,2004,16.8,PER
2069,Coffee,Spices,Indonesia,2004,72.8,IDN
2070,Dairy,Total dairy products 1/,Italy,2004,223.7,ITA
2071,Dairy,Total dairy products 1/,Ireland,2004,41.3,IRL
2072,Dairy,Total dairy products 1/,New Zealand,2004,242.9,NZL
2073,Dairy,Total dairy products 1/,France,2004,134.5,FRA
2074,Dairy,Total dairy products 1/,Canada,2004,90.1,CAN
2075,Dairy,Total dairy products 1/,Mexico,2004,31.1,MEX
2076,Dairy,Total dairy products 1/,Spain,2004,22.3,ESP
2077,Dairy,"Cheese, fresh or processed",Italy,2004,223.1,ITA
2078,Dairy,"Cheese, fresh or processed",France,2004,131.2,FRA
2079,Dairy,"Cheese, fresh or processed",Spain,2004,21.1,ESP
2080,Dairy,"Cheese, fresh or processed",Switzerland,2004,46.8,CHE
2081,Dairy,"Cheese, fresh or processed",Ireland,2004,21.0,IRL
2082,Dairy,"Yogurt, buttermilk, or whey",New Zealand,2004,111.9,NZL
2083,Dairy,"Yogurt, buttermilk, or whey",Canada,2004,19.1,CAN
2084,Dairy,"Yogurt, buttermilk, or whey",France,2004,1.7,FRA
2085,Dairy,"Yogurt, buttermilk, or whey",Denmark,2004,4.5,DNK
2086,Dairy,"Yogurt, buttermilk, or whey",Germany,2004,0.6,DEU
2087,Dairy,"Yogurt, buttermilk, or whey",Mexico,2004,0.4,MEX
2088,Dairy,"Yogurt, buttermilk, or whey",Chile,2004,0.0,CHL
2089,Dairy,Milk and cream 2/,Mexico,2004,25.3,MEX
2090,Dairy,Milk and cream 2/,Chile,2004,1.8,CHL
2091,Dairy,Milk and cream 2/,Canada,2004,2.4,CAN
2092,Dairy,Milk and cream 2/,New Zealand,2004,10.9,NZL
2093,Dairy,Milk and cream 2/,Peru,2004,0.0,PER
2094,Dairy,Butter or spreads,Ireland,2004,2.4,IRL
2095,Dairy,Butter or spreads,New Zealand,2004,23.0,NZL
2096,Dairy,Butter or spreads,Mexico,2004,2.0,MEX
2097,Dairy,Butter or spreads,France,2004,1.6,FRA
2098,Dairy,Butter or spreads,India,2004,0.6,IND
2099,Dairy,Butter or spreads,Chile,2004,0.2,CHL
2100,Fish,Total fish and shellfish 1/,Canada,2004,2109.0,CAN
2101,Fish,Total fish and shellfish 1/,Chile,2004,668.8,CHL
2102,Fish,Total fish and shellfish 1/,India,2004,406.6,IND
2103,Fish,Total fish and shellfish 1/,Indonesia,2004,633.5,IDN
2104,Fish,Total fish and shellfish 1/,Ecuador,2004,454.6,ECU
2105,Fish,"Whole fish--fresh, chilled, or frozen 2/",Canada,2004,415.0,CAN
2106,Fish,"Whole fish--fresh, chilled, or frozen 2/",Norway,2004,20.0,NOR
2107,Fish,"Whole fish--fresh, chilled, or frozen 2/",Chile,2004,49.0,CHL
2108,Fish,"Whole fish--fresh, chilled, or frozen 2/",Mexico,2004,45.5,MEX
2109,Fish,Fish fillets and mince,Chile,2004,551.7,CHL
2110,Fish,Fish fillets and mince,Norway,2004,46.5,NOR
2111,Fish,Fish fillets and mince,Indonesia,2004,72.6,IDN
2112,Fish,Fish fillets and mince,Canada,2004,294.0,CAN
2113,Fish,"Shellfish, fresh or frozen 3/",Canada,2004,1059.8,CAN
2114,Fish,"Shellfish, fresh or frozen 3/",India,2004,364.9,IND
2115,Fish,"Shellfish, fresh or frozen 3/",Ecuador,2004,206.3,ECU
2116,Fish,"Shellfish, fresh or frozen 3/",Indonesia,2004,332.6,IDN
2117,Fish,"Shellfish, fresh or frozen 3/",Argentina,2004,18.0,ARG
2118,Fish,"Shellfish, fresh or frozen 3/",Mexico,2004,349.4,MEX
2119,Fish,"Shellfish, fresh or frozen 3/",Japan,2004,35.7,JPN
2120,Fish,Prepared fish and shellfish 4/,Thailand,2004,805.5,THA
2121,Fish,Prepared fish and shellfish 4/,Indonesia,2004,191.0,IDN
2122,Fish,Prepared fish and shellfish 4/,India,2004,27.9,IND
2123,Fish,Prepared fish and shellfish 4/,Canada,2004,340.2,CAN
2124,Fish,Prepared fish and shellfish 4/,Ecuador,2004,135.7,ECU
2125,Fish,Prepared fish and shellfish 4/,Mexico,2004,29.3,MEX
2126,Fruits,Total fruit and preparations 1/,Mexico,2004,1148.1,MEX
2127,Fruits,Total fruit and preparations 1/,Peru,2004,36.8,PER
2128,Fruits,Total fruit and preparations 1/,Chile,2004,1005.8,CHL
2129,Fruits,Total fruit and preparations 1/,Guatemala,2004,352.2,GTM
2130,Fruits,Total fruit and preparations 1/,Costa Rica,2004,539.4,CRI
2131,Fruits,Total fruit and preparations 1/,Canada,2004,313.6,CAN
2132,Fruits,Total fruit and preparations 1/,Brazil,2004,147.1,BRA
2133,Fruits,Total fruit and preparations 1/,Ecuador,2004,303.0,ECU
2134,Fruits,Total fruit and preparations 1/,Thailand,2004,252.5,THA
2135,Fruits,Fresh or chilled fruit 2/,Mexico,2004,905.9,MEX
2136,Fruits,Fresh or chilled fruit 2/,Peru,2004,30.1,PER
2137,Fruits,Fresh or chilled fruit 2/,Chile,2004,879.5,CHL
2138,Fruits,Fresh or chilled fruit 2/,Guatemala,2004,346.2,GTM
2139,Fruits,Fresh or chilled fruit 2/,Costa Rica,2004,472.6,CRI
2140,Fruits,Fresh or chilled fruit 2/,Ecuador,2004,276.8,ECU
2141,Fruits,Fresh or chilled fruit 2/,Honduras,2004,170.3,HND
2142,Fruits,Fresh or chilled fruit 2/,Colombia,2004,166.4,COL
2143,Fruits,Fresh or chilled fruit 2/,Canada,2004,113.6,CAN
2144,Fruits,Fresh or chilled fruit 2/,South Africa,2004,49.0,ZAF
2145,Fruits,Bananas and plantains,Guatemala,2004,271.9,GTM
2146,Fruits,Bananas and plantains,Ecuador,2004,251.2,ECU
2147,Fruits,Bananas and plantains,Costa Rica,2004,243.6,CRI
2148,Fruits,Bananas and plantains,Colombia,2004,165.0,COL
2149,Fruits,Bananas and plantains,Honduras,2004,128.6,HND
2150,Fruits,Bananas and plantains,Mexico,2004,11.7,MEX
2151,Fruits,Frozen fruit,Mexico,2004,52.1,MEX
2152,Fruits,Frozen fruit,Canada,2004,80.0,CAN
2153,Fruits,Frozen fruit,Chile,2004,34.4,CHL
2154,Fruits,Frozen fruit,Peru,2004,3.1,PER
2155,Fruits,Frozen fruit,Guatemala,2004,3.1,GTM
2156,Fruits,Frozen fruit,Costa Rica,2004,12.5,CRI
2157,Fruits,"Dried, prepared or preserved fruit 3/",Mexico,2004,123.2,MEX
2158,Fruits,"Dried, prepared or preserved fruit 3/",Canada,2004,76.8,CAN
2159,Fruits,"Dried, prepared or preserved fruit 3/",Thailand,2004,204.7,THA
2160,Fruits,"Dried, prepared or preserved fruit 3/",Chile,2004,17.4,CHL
2161,Fruits,Fruit juices 4/,Brazil,2004,115.3,BRA
2162,Fruits,Fruit juices 4/,Mexico,2004,66.9,MEX
2163,Fruits,Fruit juices 4/,Turkey,2004,7.5,TUR
2164,Fruits,Fruit juices 4/,Thailand,2004,26.2,THA
2165,Fruits,Fruit juices 4/,Canada,2004,43.3,CAN
2166,Fruits,Fruit juices 4/,Argentina,2004,106.2,ARG
2167,Grains,Total grains and products 1/,Canada,2004,2109.2,CAN
2168,Grains,Total grains and products 1/,Mexico,2004,301.0,MEX
2169,Grains,Total grains and products 1/,Italy,2004,233.3,ITA
2170,Grains,Total grains and products 1/,Thailand,2004,206.5,THA
2171,Grains,Total grains and products 1/,India,2004,52.0,IND
2172,Grains,Total grains and products 1/,Germany,2004,107.3,DEU
2173,Grains,Total grains and products 1/,France,2004,98.5,FRA
2174,Grains,Total grains and products 1/,Australia,2004,33.2,AUS
2175,Grains,Bulk grains 2/,Canada,2004,399.7,CAN
2176,Grains,Bulk grains 2/,Thailand,2004,160.2,THA
2177,Grains,Bulk grains 2/,India,2004,37.1,IND
2178,Grains,Bulk grains 2/,Germany,2004,4.2,DEU
2179,Grains,Bulk grains 2/,Poland,2004,0.1,POL
2180,Grains,Bulk grains 2/,Argentina,2004,10.0,ARG
2181,Grains,Bulk grains 2/,Brazil,2004,0.2,BRA
2182,Grains,Wheat and products,Canada,2004,273.7,CAN
2183,Grains,Wheat and products,Australia,2004,26.0,AUS
2184,Grains,Wheat and products,Poland,2004,16.1,POL
2185,Grains,Wheat and products,Germany,2004,16.1,DEU
2186,Grains,Rice and products,Thailand,2004,162.8,THA
2187,Grains,Rice and products,India,2004,37.4,IND
2188,Grains,Rice and products,Pakistan,2004,12.4,PAK
2189,Grains,Milled grain products 3/,Canada,2004,248.9,CAN
2190,Grains,Milled grain products 3/,Australia,2004,27.3,AUS
2191,Grains,Milled grain products 3/,Mexico,2004,28.0,MEX
2192,Grains,Milled grain products 3/,Germany,2004,27.3,DEU
2193,Grains,Milled grain products 3/,Turkey,2004,0.1,TUR
2194,Grains,Milled grain products 3/,Thailand,2004,8.0,THA
2195,Grains,Cereal and bakery foods 4/5/,Canada,2004,1460.5,CAN
2196,Grains,Cereal and bakery foods 4/5/,Mexico,2004,262.3,MEX
2197,Grains,Cereal and bakery foods 4/5/,Italy,2004,227.2,ITA
2198,Grains,Cereal and bakery foods 4/5/,France,2004,55.9,FRA
2199,Grains,Cereal and bakery foods 4/5/,Thailand,2004,38.3,THA
2200,Grains,Cereal and bakery foods 4/5/,Germany,2004,75.7,DEU
2201,Meats,"Total red meats, fresh and frozen 1/",Canada,2004,1978.1,CAN
2202,Meats,"Total red meats, fresh and frozen 1/",Australia,2004,1397.2,AUS
2203,Meats,"Total red meats, fresh and frozen 1/",Mexico,2004,36.0,MEX
2204,Meats,"Total red meats, fresh and frozen 1/",New Zealand,2004,769.0,NZL
2205,Meats,"Total red meats, fresh and frozen 1/",Brazil,2004,0.0,BRA
2206,Meats,"Total red meats, fresh and frozen 1/",Uruguay,2004,302.9,URY
2207,Meats,"Total red meats, fresh and frozen 1/",Nicaragua,2004,57.2,NIC
2208,Meats,Fresh or chilled red meats 2/,Canada,2004,1787.0,CAN
2209,Meats,Fresh or chilled red meats 2/,Mexico,2004,30.2,MEX
2210,Meats,Fresh or chilled red meats 2/,Australia,2004,173.4,AUS
2211,Meats,Fresh or chilled red meats 2/,Nicaragua,2004,16.5,NIC
2212,Meats,Fresh or chilled red meats 2/,New Zealand,2004,34.7,NZL
2213,Meats,Fresh or chilled red meats 2/,Argentina,2004,0.0,ARG
2214,Meats,Frozen red meats and parts,Australia,2004,973.9,AUS
2215,Meats,Frozen red meats and parts,New Zealand,2004,577.3,NZL
2216,Meats,Frozen red meats and parts,Brazil,2004,0.0,BRA
2217,Meats,Frozen red meats and parts,Canada,2004,191.0,CAN
2218,Meats,Frozen red meats and parts,Mexico,2004,5.7,MEX
2219,Meats,Frozen red meats and parts,Uruguay,2004,260.9,URY
2220,Meats,Fowl and other meats,Chile,2004,0.0,CHL
2221,Meats,Fowl and other meats,Canada,2004,73.4,CAN
2222,Meats,Fowl and other meats,New Zealand,2004,9.9,NZL
2223,Meats,Prepared meats 2/,Canada,2004,330.2,CAN
2224,Meats,Prepared meats 2/,Brazil,2004,194.8,BRA
2225,Meats,Prepared meats 2/,Italy,2004,40.9,ITA
2226,Meats,Prepared meats 2/,Mexico,2004,21.3,MEX
2227,Meats,Prepared meats 2/,Uruguay,2004,13.3,URY
2228,Meats,Prepared meats 2/,Poland,2004,32.2,POL
2229,Meats,Prepared meats 2/,Spain,2004,7.0,ESP
2230,Meats,Prepared meats 2/,New Zealand,2004,20.0,NZL
2231,Nuts,Total nuts 1/,Mexico,2004,147.7,MEX
2232,Nuts,Total nuts 1/,Canada,2004,29.2,CAN
2233,Nuts,Total nuts 1/,Thailand,2004,16.9,THA
2234,Nuts,Total nuts 1/,South Africa,2004,19.4,ZAF
2235,Nuts,Total nuts 1/,India,2004,259.5,IND
2236,Nuts,Total nuts 1/,Brazil,2004,153.8,BRA
2237,Nuts,Tree nuts 2/,Mexico,2004,142.2,MEX
2238,Nuts,Tree nuts 2/,South Africa,2004,19.3,ZAF
2239,Nuts,Tree nuts 2/,Brazil,2004,147.5,BRA
2240,Nuts,Tree nuts 2/,Thailand,2004,3.9,THA
2241,Nuts,Tree nuts 2/,Kenya,2004,13.6,KEN
2242,Nuts,Cashew nuts,Brazil,2004,125.0,BRA
2243,Nuts,Cashew nuts,Thailand,2004,0.3,THA
2244,Nuts,Cashew nuts,Nigeria,2004,0.1,NGA
2245,Nuts,Cashew nuts,India,2004,251.3,IND
2246,Nuts,Cashew nuts,Benin,2004,0.0,BEN
2247,Nuts,Prepared tree nuts 3/,Thailand,2004,12.9,THA
2248,Nuts,Prepared tree nuts 3/,Canada,2004,8.8,CAN
2249,Nuts,Prepared tree nuts 3/,Mexico,2004,1.2,MEX
2250,Nuts,Prepared tree nuts 3/,India,2004,5.5,IND
2251,Nuts,Prepared tree nuts 3/,Turkey,2004,5.5,TUR
2252,Nuts,Prepared tree nuts 3/,Israel,2004,2.3,ISR
2253,Nuts,Ground nuts,Mexico,2004,4.3,MEX
2254,Nuts,Ground nuts,Canada,2004,19.1,CAN
2255,Nuts,Ground nuts,Argentina,2004,2.9,ARG
2256,Nuts,Ground nuts,India,2004,2.3,IND
2257,Nuts,Ground nuts,Paraguay,2004,0.0,PRY
2258,Other,"Sauces, soups, prepared foods 1/2/",Singapore,2004,5.3,SGP
2259,Other,"Sauces, soups, prepared foods 1/2/",Canada,2004,669.4,CAN
2260,Other,"Sauces, soups, prepared foods 1/2/",Italy,2004,117.6,ITA
2261,Other,"Sauces, soups, prepared foods 1/2/",Mexico,2004,190.7,MEX
2262,Other,"Sauces, soups, prepared foods 1/2/",Thailand,2004,82.2,THA
2263,Other,"Sauces, soups, prepared foods 1/2/",Germany,2004,28.2,DEU
2264,Other,Essential oils 3/,Ireland,2004,1631.9,IRL
2265,Other,Essential oils 3/,Brazil,2004,30.5,BRA
2266,Other,Essential oils 3/,Mexico,2004,28.6,MEX
2267,Other,Essential oils 3/,India,2004,43.5,IND
2268,Other,Essential oils 3/,France,2004,63.3,FRA
2269,Other,Essential oils 3/,Canada,2004,21.5,CAN
2270,Other,Essential oils 3/,Italy,2004,10.8,ITA
2271,Other,Animal and other fats 4/,Canada,2004,127.4,CAN
2272,Other,Animal and other fats 4/,Australia,2004,0.5,AUS
2273,Other,Animal and other fats 4/,Brazil,2004,1.9,BRA
2274,Other,Animal and other fats 4/,Mexico,2004,1.5,MEX
2275,Other,Animal and other fats 4/,Uruguay,2004,0.0,URY
2276,Other,Animal and other fats 4/,Argentina,2004,6.0,ARG
2277,Other,Animal and other fats 4/,Norway,2004,17.2,NOR
2278,Other,Other edible products 5/6/,India,2004,80.4,IND
2279,Other,Other edible products 5/6/,Canada,2004,65.2,CAN
2280,Other,Other edible products 5/6/,Mexico,2004,74.2,MEX
2281,Other,Other edible products 5/6/,France,2004,67.7,FRA
2282,Other,Other edible products 5/6/,Spain,2004,26.0,ESP
2283,Other,Other edible products 5/6/,Italy,2004,20.0,ITA
2284,Other,Other edible products 5/6/,Germany,2004,45.4,DEU
2285,Sweets,Total sweeteners and candy 1/,Mexico,2004,307.7,MEX
2286,Sweets,Total sweeteners and candy 1/,Canada,2004,572.1,CAN
2287,Sweets,Total sweeteners and candy 1/,Brazil,2004,124.4,BRA
2288,Sweets,Total sweeteners and candy 1/,Germany,2004,28.8,DEU
2289,Sweets,Total sweeteners and candy 1/,Turkey,2004,7.6,TUR
2290,Sweets,Total sweeteners and candy 1/,Guatemala,2004,75.6,GTM
2291,Sweets,Total sweeteners and candy 1/,Colombia,2004,68.5,COL
2292,Sweets,Total sweeteners and candy 1/,Argentina,2004,58.6,ARG
2293,Sweets,"Sugar, cane and beet 2/",Mexico,2004,30.0,MEX
2294,Sweets,"Sugar, cane and beet 2/",Brazil,2004,67.4,BRA
2295,Sweets,"Sugar, cane and beet 2/",Guatemala,2004,73.5,GTM
2296,Sweets,"Sugar, cane and beet 2/",El Salvador,2004,26.9,SLV
2297,Sweets,"Sugar, cane and beet 2/",Colombia,2004,40.1,COL
2298,Sweets,"Sugar, cane and beet 2/",Australia,2004,47.4,AUS
2299,Sweets,Other sweeteners and syrups 3/,Canada,2004,178.3,CAN
2300,Sweets,Other sweeteners and syrups 3/,Mexico,2004,18.1,MEX
2301,Sweets,Other sweeteners and syrups 3/,India,2004,10.8,IND
2302,Sweets,Other sweeteners and syrups 3/,Argentina,2004,7.1,ARG
2303,Sweets,Other sweeteners and syrups 3/,Brazil,2004,14.9,BRA
2304,Sweets,Other sweeteners and syrups 3/,New Zealand,2004,0.7,NZL
2305,Sweets,Confections 4/,Mexico,2004,259.4,MEX
2306,Sweets,Confections 4/,Canada,2004,380.7,CAN
2307,Sweets,Confections 4/,Germany,2004,26.2,DEU
2308,Sweets,Confections 4/,Turkey,2004,6.0,TUR
2309,Sweets,Confections 4/,Spain,2004,23.7,ESP
2310,Sweets,Confections 4/,Switzerland,2004,13.7,CHE
2311,Sweets,Confections 4/,Thailand,2004,14.3,THA
2312,Vegetables,Total vegetables and preparations 1/,Mexico,2004,2605.6,MEX
2313,Vegetables,Total vegetables and preparations 1/,Canada,2004,1484.1,CAN
2314,Vegetables,Total vegetables and preparations 1/,Peru,2004,168.6,PER
2315,Vegetables,Total vegetables and preparations 1/,Spain,2004,325.1,ESP
2316,Vegetables,Total vegetables and preparations 1/,Guatemala,2004,64.1,GTM
2317,Vegetables,Total vegetables and preparations 1/,Belgium,2004,21.8,BEL
2318,Vegetables,Fresh vegetables 2/,Mexico,2004,2184.7,MEX
2319,Vegetables,Fresh vegetables 2/,Canada,2004,661.1,CAN
2320,Vegetables,Fresh vegetables 2/,Peru,2004,119.2,PER
2321,Vegetables,Fresh vegetables 2/,Guatemala,2004,13.8,GTM
2322,Vegetables,Fresh vegetables 2/,Costa Rica,2004,60.2,CRI
2323,Vegetables,Frozen vegetables,Mexico,2004,188.1,MEX
2324,Vegetables,Frozen vegetables,Canada,2004,82.6,CAN
2325,Vegetables,Frozen vegetables,Guatemala,2004,42.7,GTM
2326,Vegetables,Frozen vegetables,Ecuador,2004,13.6,ECU
2327,Vegetables,Frozen vegetables,Belgium,2004,9.7,BEL
2328,Vegetables,Dried vegetables 3/,Canada,2004,68.5,CAN
2329,Vegetables,Dried vegetables 3/,India,2004,22.6,IND
2330,Vegetables,Dried vegetables 3/,Mexico,2004,24.9,MEX
2331,Vegetables,Dried vegetables 3/,Nicaragua,2004,1.4,NIC
2332,Vegetables,Prepared or preserved vegetables 4/,Canada,2004,673.8,CAN
2333,Vegetables,Prepared or preserved vegetables 4/,Mexico,2004,207.9,MEX
2334,Vegetables,Prepared or preserved vegetables 4/,Spain,2004,299.8,ESP
2335,Vegetables,Prepared or preserved vegetables 4/,Belgium,2004,2.5,BEL
2336,Vegetables,Prepared or preserved vegetables 4/,Peru,2004,30.4,PER
2337,VegOils,Total vegetable oils 1/,Canada,2004,361.2,CAN
2338,VegOils,Total vegetable oils 1/,Indonesia,2004,50.7,IDN
2339,VegOils,Total vegetable oils 1/,Spain,2004,126.3,ESP
2340,VegOils,Total vegetable oils 1/,Italy,2004,484.8,ITA
2341,VegOils,Total vegetable oils 1/,Mexico,2004,29.9,MEX
2342,VegOils,Total vegetable oils 1/,Turkey,2004,27.9,TUR
2343,VegOils,Crude vegetable oils,Canada,2004,59.6,CAN
